Lux,Humidity,Productivity,DateTime
3830.40,58.60,0,10:29:39 7/7/2022
3890.60,58.60,0,10:29:40 7/7/2022
3830.40,58.50,0,10:29:41 7/7/2022
3890.60,58.50,0,10:29:42 7/7/2022
3860.30,58.60,0,10:29:43 7/7/2022
3860.30,58.60,0,10:29:45 7/7/2022
3890.60,58.60,0,10:29:46 7/7/2022
3830.40,58.60,0,10:29:47 7/7/2022
3860.30,58.60,0,10:29:48 7/7/2022
3860.30,58.60,0,10:29:50 7/7/2022
3830.40,58.60,0,10:29:51 7/7/2022
3860.30,58.60,0,10:29:52 7/7/2022
3830.40,58.60,0,10:29:53 7/7/2022
3830.40,58.60,0,10:29:54 7/7/2022
3830.40,58.70,0,10:29:56 7/7/2022
3771.60,58.70,0,10:29:57 7/7/2022
3830.40,58.70,0,10:29:58 7/7/2022
3742.60,58.70,0,10:29:59 7/7/2022
3742.60,58.70,0,10:30:00 7/7/2022
3742.60,58.70,0,10:30:02 7/7/2022
3685.70,58.60,0,10:30:03 7/7/2022
3685.70,58.60,0,10:30:04 7/7/2022
3657.60,58.60,0,10:30:05 7/7/2022
3575.30,58.60,0,10:30:06 7/7/2022
3575.30,58.60,0,10:30:08 7/7/2022
3548.30,58.60,0,10:30:09 7/7/2022
3521.70,58.60,0,10:30:10 7/7/2022
3548.30,58.60,0,10:30:11 7/7/2022
3548.30,58.60,0,10:30:12 7/7/2022
3521.70,58.60,0,10:30:14 7/7/2022
3575.30,58.60,0,10:30:15 7/7/2022
3602.40,58.60,0,10:30:16 7/7/2022
3575.30,58.60,0,10:30:17 7/7/2022
3629.90,58.60,0,10:30:19 7/7/2022
3629.90,58.50,0,10:30:20 7/7/2022
3575.30,58.50,0,10:30:21 7/7/2022
3602.40,58.40,0,10:30:22 7/7/2022
3629.90,58.40,0,10:30:23 7/7/2022
3629.90,58.40,0,10:30:25 7/7/2022
3685.70,58.40,0,10:30:26 7/7/2022
3714.00,58.30,0,10:30:27 7/7/2022
3714.00,58.30,0,10:30:28 7/7/2022
3742.60,58.30,0,10:30:29 7/7/2022
3771.60,58.30,0,10:30:31 7/7/2022
3742.60,58.30,0,10:30:32 7/7/2022
3771.60,58.30,0,10:30:33 7/7/2022
3771.60,58.20,0,10:30:34 7/7/2022
3742.60,58.20,0,10:30:35 7/7/2022
3771.60,58.20,0,10:30:37 7/7/2022
3771.60,58.20,0,10:30:38 7/7/2022
3742.60,58.20,0,10:30:39 7/7/2022
3800.80,58.20,0,10:30:40 7/7/2022
3800.80,58.20,0,10:30:41 7/7/2022
3742.60,58.20,0,10:30:43 7/7/2022
3742.60,58.20,0,10:30:44 7/7/2022
3771.60,58.20,0,10:30:45 7/7/2022
3742.60,58.20,0,10:30:46 7/7/2022
3742.60,58.20,0,10:30:48 7/7/2022
3771.60,58.20,0,10:30:49 7/7/2022
3742.60,58.20,0,10:30:50 7/7/2022
3714.00,58.20,0,10:30:51 7/7/2022
3742.60,58.20,0,10:30:52 7/7/2022
3742.60,58.20,0,10:30:54 7/7/2022
3714.00,58.20,0,10:30:55 7/7/2022
3714.00,58.20,0,10:30:56 7/7/2022
3742.60,58.20,0,10:30:57 7/7/2022
3714.00,58.30,0,10:30:58 7/7/2022
3714.00,58.30,0,10:31:00 7/7/2022
3742.60,58.30,0,10:31:01 7/7/2022
3714.00,58.30,0,10:31:02 7/7/2022
3685.70,58.40,0,10:31:03 7/7/2022
3742.60,58.40,0,10:31:04 7/7/2022
3742.60,58.40,0,10:31:06 7/7/2022
3685.70,58.40,0,10:31:07 7/7/2022
3685.70,58.40,0,10:31:08 7/7/2022
3714.00,58.40,0,10:31:09 7/7/2022
3714.00,58.40,0,10:31:10 7/7/2022
3685.70,58.40,0,10:31:12 7/7/2022
3685.70,58.30,0,10:31:13 7/7/2022
3714.00,58.30,0,10:31:14 7/7/2022
3685.70,58.30,0,10:31:15 7/7/2022
3685.70,58.30,0,10:31:17 7/7/2022
3714.00,58.30,0,10:31:18 7/7/2022
3685.70,58.30,0,10:31:19 7/7/2022
3685.70,58.30,0,10:31:20 7/7/2022
3685.70,58.30,0,10:31:21 7/7/2022
3685.70,58.30,0,10:31:23 7/7/2022
3685.70,58.30,0,10:31:24 7/7/2022
3657.60,58.20,0,10:31:25 7/7/2022
3685.70,58.20,0,10:31:26 7/7/2022
3685.70,58.20,0,10:31:27 7/7/2022
3657.60,58.20,0,10:31:29 7/7/2022
3657.60,58.20,0,10:31:30 7/7/2022
3657.60,58.20,0,10:31:31 7/7/2022
3602.40,58.20,0,10:31:32 7/7/2022
3575.30,58.20,0,10:31:33 7/7/2022
3521.70,58.20,0,10:31:35 7/7/2022
3417.50,58.20,0,10:31:36 7/7/2022
3366.60,58.20,0,10:31:37 7/7/2022
3341.50,58.20,0,10:31:38 7/7/2022
3316.50,58.20,0,10:31:39 7/7/2022
3392.00,58.20,0,10:31:41 7/7/2022
3443.20,58.30,0,10:31:42 7/7/2022
3469.10,58.30,0,10:31:43 7/7/2022
3521.70,58.30,0,10:31:44 7/7/2022
3575.30,58.30,0,10:31:46 7/7/2022
3521.70,58.30,0,10:31:47 7/7/2022
3548.30,58.30,0,10:31:48 7/7/2022
3548.30,58.20,0,10:31:49 7/7/2022
3521.70,58.20,0,10:31:52 7/7/2022
3521.70,58.30,0,10:31:53 7/7/2022
3575.30,58.30,0,10:31:54 7/7/2022
3548.30,58.30,0,10:31:55 7/7/2022
3548.30,58.30,0,10:31:56 7/7/2022
3548.30,58.30,0,10:31:58 7/7/2022
3521.70,58.30,0,10:31:59 7/7/2022
3548.30,58.30,0,10:32:00 7/7/2022
3521.70,58.30,0,10:32:01 7/7/2022
3495.30,58.20,0,10:32:02 7/7/2022
3548.30,58.20,0,10:32:04 7/7/2022
3521.70,58.20,0,10:32:05 7/7/2022
3469.10,58.20,0,10:32:06 7/7/2022
3495.30,58.20,0,10:32:07 7/7/2022
3521.70,58.20,0,10:32:08 7/7/2022
3495.30,58.20,0,10:32:10 7/7/2022
3469.10,58.20,0,10:32:11 7/7/2022
3495.30,58.10,0,10:32:12 7/7/2022
3469.10,58.10,0,10:32:13 7/7/2022
3443.20,58.10,0,10:32:14 7/7/2022
3495.30,58.10,0,10:32:16 7/7/2022
3469.10,58.20,0,10:32:17 7/7/2022
3417.50,58.20,0,10:32:18 7/7/2022
3417.50,58.20,0,10:32:19 7/7/2022
3443.20,58.20,0,10:32:21 7/7/2022
3417.50,58.20,0,10:32:22 7/7/2022
3417.50,58.20,0,10:32:23 7/7/2022
3417.50,58.30,0,10:32:24 7/7/2022
3392.00,58.30,0,10:32:25 7/7/2022
3366.60,58.20,0,10:32:27 7/7/2022
3392.00,58.20,0,10:32:28 7/7/2022
3392.00,58.20,0,10:32:29 7/7/2022
3341.50,58.20,0,10:32:30 7/7/2022
3341.50,58.20,0,10:32:31 7/7/2022
3366.60,58.20,0,10:32:33 7/7/2022
3341.50,58.20,0,10:32:34 7/7/2022
3291.80,58.20,0,10:32:35 7/7/2022
3291.80,58.10,0,10:32:36 7/7/2022
3316.50,58.10,0,10:32:37 7/7/2022
3267.20,58.10,0,10:32:39 7/7/2022
3242.80,58.10,0,10:32:40 7/7/2022
3170.70,58.20,0,10:32:41 7/7/2022
3054.20,58.20,0,10:32:42 7/7/2022
2920.20,58.10,0,10:32:43 7/7/2022
2834.20,58.10,0,10:32:45 7/7/2022
2710.40,58.10,0,10:32:46 7/7/2022
2592.30,58.10,0,10:32:47 7/7/2022
2516.70,58.20,0,10:32:48 7/7/2022
2479.80,58.20,0,10:32:50 7/7/2022
2390.20,58.20,0,10:32:51 7/7/2022
2321.20,58.20,0,10:32:52 7/7/2022
2304.30,58.20,0,10:32:53 7/7/2022
2270.90,58.20,0,10:32:54 7/7/2022
2287.50,58.20,0,10:32:56 7/7/2022
2407.90,58.20,0,10:32:57 7/7/2022
2443.50,58.20,0,10:32:58 7/7/2022
2461.60,58.20,0,10:32:59 7/7/2022
2554.20,58.10,0,10:33:00 7/7/2022
2611.60,58.10,0,10:33:02 7/7/2022
2554.20,58.10,0,10:33:03 7/7/2022
2390.20,58.10,0,10:33:04 7/7/2022
2254.40,58.10,0,10:33:05 7/7/2022
2052.30,58.10,0,10:33:06 7/7/2022
1911.40,58.10,0,10:33:08 7/7/2022
1845.40,58.10,0,10:33:09 7/7/2022
1807.10,58.20,0,10:33:10 7/7/2022
1757.60,58.20,0,10:33:11 7/7/2022
1757.60,58.20,0,10:33:12 7/7/2022
1757.60,58.20,0,10:33:14 7/7/2022
1721.60,58.20,0,10:33:15 7/7/2022
1733.50,58.20,0,10:33:16 7/7/2022
1733.50,58.20,0,10:33:17 7/7/2022
1686.40,58.20,0,10:33:19 7/7/2022
1686.40,58.10,0,10:33:20 7/7/2022
1709.80,58.10,0,10:33:21 7/7/2022
1686.40,58.00,0,10:33:22 7/7/2022
1674.70,58.00,0,10:33:23 7/7/2022
1698.00,58.10,0,10:33:25 7/7/2022
1663.20,58.10,0,10:33:26 7/7/2022
1651.70,58.00,0,10:33:27 7/7/2022
1686.40,58.00,0,10:33:28 7/7/2022
1674.70,58.00,0,10:33:29 7/7/2022
1651.70,58.00,0,10:33:31 7/7/2022
1663.20,58.00,0,10:33:32 7/7/2022
1651.70,58.00,0,10:33:33 7/7/2022
1629.00,58.00,0,10:33:34 7/7/2022
1663.20,58.00,0,10:33:35 7/7/2022
1651.70,58.00,0,10:33:37 7/7/2022
1629.00,58.00,0,10:33:38 7/7/2022
1640.30,58.10,0,10:33:39 7/7/2022
1640.30,58.10,0,10:33:40 7/7/2022
1617.70,58.00,0,10:33:41 7/7/2022
1651.70,58.00,0,10:33:43 7/7/2022
1640.30,58.00,0,10:33:44 7/7/2022
1606.50,58.00,0,10:33:45 7/7/2022
1629.00,58.00,0,10:33:46 7/7/2022
1617.70,58.00,0,10:33:48 7/7/2022
1606.50,58.00,0,10:33:49 7/7/2022
1640.30,58.00,0,10:33:50 7/7/2022
1629.00,58.00,0,10:33:51 7/7/2022
1617.70,58.00,0,10:33:52 7/7/2022
1640.30,58.00,0,10:33:54 7/7/2022
1617.70,58.00,0,10:33:55 7/7/2022
1606.50,58.00,0,10:33:56 7/7/2022
1640.30,58.00,0,10:33:57 7/7/2022
1629.00,58.00,0,10:33:58 7/7/2022
1617.70,58.00,0,10:34:00 7/7/2022
1640.30,58.00,0,10:34:01 7/7/2022
1617.70,58.00,0,10:34:02 7/7/2022
1617.70,57.90,0,10:34:03 7/7/2022
1651.70,57.90,0,10:34:04 7/7/2022
1640.30,57.90,0,10:34:06 7/7/2022
1629.00,57.90,0,10:34:07 7/7/2022
1651.70,58.00,0,10:34:08 7/7/2022
1629.00,58.00,0,10:34:09 7/7/2022
1617.70,57.90,0,10:34:10 7/7/2022
1663.20,57.90,0,10:34:12 7/7/2022
1651.70,57.90,0,10:34:13 7/7/2022
1629.00,57.90,0,10:34:14 7/7/2022
1663.20,57.80,0,10:34:15 7/7/2022
1640.30,57.80,0,10:34:17 7/7/2022
1629.00,57.80,0,10:34:18 7/7/2022
1674.70,57.80,0,10:34:19 7/7/2022
1663.20,57.80,0,10:34:20 7/7/2022
1640.30,57.80,0,10:34:21 7/7/2022
1651.70,57.90,0,10:34:23 7/7/2022
1663.20,57.90,0,10:34:24 7/7/2022
1640.30,58.00,0,10:34:25 7/7/2022
1674.70,58.00,0,10:34:26 7/7/2022
1674.70,58.00,0,10:34:27 7/7/2022
1663.20,58.00,0,10:34:29 7/7/2022
1674.70,58.00,0,10:34:30 7/7/2022
1651.70,58.00,0,10:34:31 7/7/2022
1686.40,58.00,0,10:34:32 7/7/2022
1651.70,58.00,0,10:34:33 7/7/2022
1674.70,58.00,0,10:34:35 7/7/2022
1640.30,58.00,0,10:34:36 7/7/2022
1663.20,58.00,0,10:34:37 7/7/2022
1651.70,58.00,0,10:34:38 7/7/2022
1651.70,58.00,0,10:34:39 7/7/2022
1663.20,58.00,0,10:34:41 7/7/2022
1651.70,57.90,0,10:34:42 7/7/2022
1663.20,57.90,0,10:34:43 7/7/2022
1640.30,57.90,0,10:34:44 7/7/2022
1674.70,57.90,0,10:34:46 7/7/2022
1640.30,57.90,0,10:34:47 7/7/2022
1674.70,57.90,0,10:34:48 7/7/2022
1640.30,57.90,0,10:34:49 7/7/2022
1674.70,57.90,0,10:34:50 7/7/2022
1640.30,58.00,0,10:34:52 7/7/2022
1674.70,58.00,0,10:34:53 7/7/2022
1651.70,58.00,0,10:34:54 7/7/2022
1674.70,58.00,0,10:34:55 7/7/2022
1663.20,57.90,0,10:34:56 7/7/2022
1663.20,57.90,0,10:34:58 7/7/2022
1663.20,57.90,0,10:34:59 7/7/2022
1651.70,57.90,0,10:35:00 7/7/2022
1663.20,57.90,0,10:35:01 7/7/2022
1640.30,57.90,0,10:35:02 7/7/2022
1674.70,57.90,0,10:35:04 7/7/2022
1640.30,57.90,0,10:35:05 7/7/2022
1663.20,58.00,0,10:35:06 7/7/2022
1629.00,58.00,0,10:35:07 7/7/2022
1651.70,57.90,0,10:35:08 7/7/2022
1629.00,57.90,0,10:35:10 7/7/2022
1640.30,57.80,0,10:35:11 7/7/2022
1640.30,57.80,0,10:35:12 7/7/2022
1629.00,57.70,0,10:35:13 7/7/2022
1651.70,57.70,0,10:35:14 7/7/2022
1617.70,57.70,0,10:35:16 7/7/2022
1651.70,57.70,0,10:35:17 7/7/2022
1629.00,57.70,0,10:35:18 7/7/2022
1651.70,57.70,0,10:35:19 7/7/2022
1640.30,57.70,0,10:35:21 7/7/2022
1651.70,57.70,0,10:35:22 7/7/2022
1651.70,57.70,0,10:35:23 7/7/2022
1629.00,57.70,0,10:35:24 7/7/2022
1651.70,57.70,0,10:35:25 7/7/2022
1617.70,57.70,0,10:35:27 7/7/2022
1651.70,57.70,0,10:35:28 7/7/2022
1617.70,57.70,0,10:35:29 7/7/2022
1629.00,57.60,0,10:35:30 7/7/2022
1629.00,57.60,0,10:35:31 7/7/2022
1617.70,57.70,0,10:35:33 7/7/2022
1651.70,57.70,0,10:35:34 7/7/2022
1617.70,57.60,0,10:35:35 7/7/2022
1651.70,57.60,0,10:35:36 7/7/2022
1629.00,57.60,0,10:35:37 7/7/2022
1651.70,57.60,0,10:35:39 7/7/2022
1651.70,57.50,0,10:35:40 7/7/2022
1629.00,57.50,0,10:35:41 7/7/2022
1651.70,57.50,0,10:35:42 7/7/2022
1629.00,57.50,0,10:35:43 7/7/2022
1651.70,57.50,0,10:35:45 7/7/2022
1617.70,57.50,0,10:35:46 7/7/2022
1640.30,57.40,0,10:35:47 7/7/2022
1629.00,57.40,0,10:35:48 7/7/2022
1629.00,57.40,0,10:35:50 7/7/2022
1640.30,57.40,0,10:35:51 7/7/2022
1617.70,57.30,0,10:35:52 7/7/2022
1651.70,57.30,0,10:35:53 7/7/2022
1629.00,57.40,0,10:35:54 7/7/2022
1651.70,57.40,0,10:35:56 7/7/2022
1640.30,57.40,0,10:35:57 7/7/2022
1651.70,57.40,0,10:35:58 7/7/2022
1651.70,57.40,0,10:35:59 7/7/2022
1629.00,57.40,0,10:36:00 7/7/2022
1663.20,57.50,0,10:36:02 7/7/2022
1629.00,57.50,0,10:36:03 7/7/2022
1651.70,57.60,0,10:36:04 7/7/2022
1629.00,57.60,0,10:36:05 7/7/2022
1640.30,57.60,0,10:36:06 7/7/2022
1651.70,57.60,0,10:36:08 7/7/2022
1629.00,57.70,0,10:36:09 7/7/2022
1663.20,57.70,0,10:36:10 7/7/2022
1629.00,57.70,0,10:36:11 7/7/2022
1663.20,57.70,0,10:36:12 7/7/2022
1651.70,57.70,0,10:36:14 7/7/2022
1663.20,57.70,0,10:36:15 7/7/2022
1663.20,57.60,0,10:36:16 7/7/2022
1640.30,57.60,0,10:36:17 7/7/2022
1674.70,57.60,0,10:36:18 7/7/2022
1640.30,57.60,0,10:36:20 7/7/2022
1663.20,57.60,0,10:36:21 7/7/2022
1640.30,57.60,0,10:36:22 7/7/2022
1640.30,57.60,0,10:36:23 7/7/2022
1663.20,57.60,0,10:36:25 7/7/2022
1640.30,57.60,0,10:36:26 7/7/2022
1674.70,57.60,0,10:36:27 7/7/2022
1663.20,57.60,0,10:36:28 7/7/2022
1674.70,57.60,0,10:36:29 7/7/2022
1674.70,57.60,0,10:36:31 7/7/2022
1663.20,57.60,0,10:36:32 7/7/2022
1674.70,57.60,0,10:36:33 7/7/2022
1651.70,57.60,0,10:36:34 7/7/2022
1674.70,57.50,0,10:36:35 7/7/2022
1651.70,57.50,0,10:36:37 7/7/2022
1686.40,57.50,0,10:36:38 7/7/2022
1651.70,57.50,0,10:36:39 7/7/2022
1686.40,57.50,0,10:36:40 7/7/2022
1651.70,57.50,0,10:36:41 7/7/2022
1686.40,57.50,0,10:36:43 7/7/2022
1651.70,57.50,0,10:36:44 7/7/2022
1674.70,57.40,0,10:36:45 7/7/2022
1651.70,57.40,0,10:36:46 7/7/2022
1674.70,57.40,0,10:36:47 7/7/2022
1686.40,57.40,0,10:36:49 7/7/2022
1686.40,57.40,0,10:36:50 7/7/2022
1651.70,57.40,0,10:36:51 7/7/2022
1686.40,57.40,0,10:36:53 7/7/2022
1663.20,57.40,0,10:36:54 7/7/2022
1663.20,57.40,0,10:36:55 7/7/2022
1686.40,57.40,0,10:36:56 7/7/2022
1651.70,57.40,0,10:36:57 7/7/2022
1686.40,57.40,0,10:36:59 7/7/2022
1663.20,57.40,0,10:37:00 7/7/2022
1686.40,57.40,0,10:37:01 7/7/2022
1686.40,57.40,0,10:37:02 7/7/2022
1663.20,57.40,0,10:37:03 7/7/2022
1698.00,57.50,0,10:37:05 7/7/2022
1663.20,57.50,0,10:37:06 7/7/2022
1674.70,57.40,0,10:37:07 7/7/2022
1698.00,57.40,0,10:37:08 7/7/2022
1674.70,57.40,0,10:37:09 7/7/2022
1698.00,57.40,0,10:37:11 7/7/2022
1709.80,57.40,0,10:37:12 7/7/2022
1674.70,57.40,0,10:37:13 7/7/2022
1686.40,57.50,0,10:37:14 7/7/2022
1709.80,57.50,0,10:37:15 7/7/2022
1686.40,57.50,0,10:37:17 7/7/2022
1709.80,57.50,0,10:37:18 7/7/2022
1709.80,57.50,0,10:37:19 7/7/2022
1686.40,57.50,0,10:37:20 7/7/2022
1686.40,57.60,0,10:37:21 7/7/2022
1721.60,57.60,0,10:37:23 7/7/2022
1698.00,57.60,0,10:37:24 7/7/2022
1698.00,57.60,0,10:37:25 7/7/2022
1721.60,57.50,0,10:37:26 7/7/2022
1698.00,57.50,0,10:37:28 7/7/2022
1686.40,57.50,0,10:37:29 7/7/2022
1721.60,57.50,0,10:37:30 7/7/2022
1721.60,57.50,0,10:37:31 7/7/2022
1698.00,57.50,0,10:37:32 7/7/2022
1709.80,57.50,0,10:37:34 7/7/2022
1721.60,57.50,0,10:37:35 7/7/2022
1698.00,57.40,0,10:37:36 7/7/2022
1721.60,57.40,0,10:37:37 7/7/2022
1721.60,57.40,0,10:37:38 7/7/2022
1698.00,57.40,0,10:37:40 7/7/2022
1698.00,57.50,0,10:37:41 7/7/2022
1733.50,57.50,0,10:37:42 7/7/2022
1721.60,57.40,0,10:37:43 7/7/2022
1698.00,57.40,0,10:37:44 7/7/2022
1721.60,57.50,0,10:37:46 7/7/2022
1709.80,57.50,0,10:37:47 7/7/2022
1698.00,57.50,0,10:37:48 7/7/2022
1733.50,57.50,0,10:37:49 7/7/2022
1733.50,57.40,0,10:37:51 7/7/2022
1698.00,57.40,0,10:37:52 7/7/2022
1709.80,57.40,0,10:37:53 7/7/2022
1733.50,57.40,0,10:37:54 7/7/2022
1721.60,57.30,0,10:37:55 7/7/2022
1709.80,57.30,0,10:37:57 7/7/2022
1733.50,57.30,0,10:37:58 7/7/2022
1709.80,57.30,0,10:37:59 7/7/2022
1698.00,57.30,0,10:38:00 7/7/2022
1745.50,57.30,0,10:38:01 7/7/2022
1733.50,57.30,0,10:38:03 7/7/2022
1709.80,57.30,0,10:38:04 7/7/2022
1721.60,57.30,0,10:38:05 7/7/2022
1733.50,57.30,0,10:38:06 7/7/2022
1721.60,57.30,0,10:38:07 7/7/2022
1733.50,57.30,0,10:38:09 7/7/2022
1745.50,57.30,0,10:38:10 7/7/2022
1709.80,57.30,0,10:38:11 7/7/2022
1709.80,57.30,0,10:38:12 7/7/2022
1745.50,57.30,0,10:38:13 7/7/2022
1733.50,57.30,0,10:38:15 7/7/2022
1709.80,57.30,0,10:38:16 7/7/2022
1733.50,57.30,0,10:38:17 7/7/2022
1721.60,57.30,0,10:38:18 7/7/2022
1698.00,57.30,0,10:38:20 7/7/2022
1733.50,57.30,0,10:38:21 7/7/2022
1733.50,57.30,0,10:38:22 7/7/2022
1698.00,57.30,0,10:38:23 7/7/2022
1709.80,57.30,0,10:38:24 7/7/2022
1733.50,57.30,0,10:38:26 7/7/2022
1709.80,57.30,0,10:38:27 7/7/2022
1733.50,57.30,0,10:38:28 7/7/2022
1733.50,57.30,0,10:38:29 7/7/2022
1698.00,57.30,0,10:38:30 7/7/2022
1709.80,57.20,0,10:38:32 7/7/2022
1733.50,57.20,0,10:38:33 7/7/2022
1709.80,57.20,0,10:38:34 7/7/2022
1721.60,57.20,0,10:38:35 7/7/2022
1733.50,57.20,0,10:38:36 7/7/2022
1698.00,57.20,0,10:38:38 7/7/2022
1698.00,57.20,0,10:38:39 7/7/2022
1721.60,57.20,0,10:38:40 7/7/2022
1709.80,57.30,0,10:38:41 7/7/2022
1709.80,57.30,0,10:38:42 7/7/2022
1733.50,57.20,0,10:38:44 7/7/2022
1698.00,57.20,0,10:38:45 7/7/2022
1698.00,57.20,0,10:38:46 7/7/2022
1721.60,57.20,0,10:38:47 7/7/2022
1698.00,57.30,0,10:38:49 7/7/2022
1709.80,57.30,0,10:38:50 7/7/2022
1721.60,57.20,0,10:38:51 7/7/2022
1686.40,57.20,0,10:38:52 7/7/2022
1709.80,57.20,0,10:38:53 7/7/2022
1686.40,57.20,0,10:38:55 7/7/2022
1698.00,57.10,0,10:38:56 7/7/2022
1709.80,57.10,0,10:38:57 7/7/2022
1686.40,57.10,0,10:38:58 7/7/2022
1721.60,57.10,0,10:38:59 7/7/2022
1698.00,57.10,0,10:39:01 7/7/2022
1709.80,57.10,0,10:39:02 7/7/2022
1721.60,57.10,0,10:39:03 7/7/2022
1686.40,57.10,0,10:39:04 7/7/2022
1686.40,57.10,0,10:39:05 7/7/2022
1721.60,57.10,0,10:39:07 7/7/2022
1698.00,57.10,0,10:39:08 7/7/2022
1709.80,57.10,0,10:39:09 7/7/2022
1721.60,57.10,0,10:39:10 7/7/2022
1686.40,57.10,0,10:39:11 7/7/2022
1698.00,57.10,0,10:39:13 7/7/2022
1721.60,57.10,0,10:39:14 7/7/2022
1709.80,57.10,0,10:39:15 7/7/2022
1721.60,57.10,0,10:39:16 7/7/2022
1733.50,57.20,0,10:39:18 7/7/2022
1698.00,57.20,0,10:39:19 7/7/2022
1709.80,57.10,0,10:39:20 7/7/2022
1733.50,57.10,0,10:39:21 7/7/2022
1721.60,57.10,0,10:39:22 7/7/2022
1733.50,57.10,0,10:39:24 7/7/2022
1757.60,57.10,0,10:39:25 7/7/2022
1721.60,57.10,0,10:39:26 7/7/2022
1721.60,57.00,0,10:39:27 7/7/2022
1757.60,57.00,0,10:39:28 7/7/2022
1745.50,57.00,0,10:39:30 7/7/2022
1745.50,57.00,0,10:39:31 7/7/2022
1769.80,57.10,0,10:39:32 7/7/2022
1745.50,57.10,0,10:39:33 7/7/2022
1745.50,57.00,0,10:39:34 7/7/2022
1782.20,57.00,0,10:39:36 7/7/2022
1769.80,57.10,0,10:39:37 7/7/2022
1757.60,57.10,0,10:39:38 7/7/2022
1794.60,57.10,0,10:39:39 7/7/2022
1769.80,57.10,0,10:39:40 7/7/2022
1769.80,57.10,0,10:39:42 7/7/2022
1807.10,57.10,0,10:39:43 7/7/2022
1794.60,57.10,0,10:39:44 7/7/2022
1782.20,57.10,0,10:39:45 7/7/2022
1819.80,57.10,0,10:39:47 7/7/2022
1794.60,57.10,0,10:39:48 7/7/2022
1782.20,57.10,0,10:39:49 7/7/2022
1832.50,57.10,0,10:39:50 7/7/2022
1819.80,57.00,0,10:39:51 7/7/2022
1794.60,57.00,0,10:39:53 7/7/2022
1819.80,57.00,0,10:39:54 7/7/2022
1832.50,57.00,0,10:39:55 7/7/2022
1807.10,56.90,0,10:39:56 7/7/2022
1845.40,56.90,0,10:39:57 7/7/2022
1845.40,56.90,0,10:39:59 7/7/2022
1819.80,56.90,0,10:40:00 7/7/2022
1832.50,56.90,0,10:40:01 7/7/2022
1858.40,56.90,0,10:40:02 7/7/2022
1845.40,56.90,0,10:40:03 7/7/2022
1858.40,56.90,0,10:40:05 7/7/2022
1884.70,56.90,0,10:40:06 7/7/2022
1845.40,56.90,0,10:40:07 7/7/2022
1858.40,56.80,0,10:40:08 7/7/2022
1884.70,56.80,0,10:40:09 7/7/2022
1884.70,56.90,0,10:40:11 7/7/2022
1871.50,56.90,0,10:40:12 7/7/2022
1898.00,56.90,0,10:40:13 7/7/2022
1884.70,56.90,0,10:40:14 7/7/2022
1871.50,56.90,0,10:40:16 7/7/2022
1911.40,56.90,0,10:40:17 7/7/2022
1925.00,56.80,0,10:40:18 7/7/2022
1884.70,56.80,0,10:40:19 7/7/2022
1898.00,56.90,0,10:40:20 7/7/2022
1938.60,56.90,0,10:40:22 7/7/2022
1925.00,56.90,0,10:40:23 7/7/2022
1925.00,56.90,0,10:40:24 7/7/2022
1938.60,56.90,0,10:40:25 7/7/2022
1925.00,56.90,0,10:40:26 7/7/2022
1925.00,56.90,0,10:40:28 7/7/2022
1952.40,56.90,0,10:40:29 7/7/2022
1952.40,56.90,0,10:40:30 7/7/2022
1938.60,56.90,0,10:40:31 7/7/2022
1966.30,56.90,0,10:40:32 7/7/2022
1952.40,56.90,0,10:40:34 7/7/2022
1938.60,56.90,0,10:40:35 7/7/2022
1980.40,56.90,0,10:40:36 7/7/2022
1980.40,56.90,0,10:40:37 7/7/2022
1966.30,56.90,0,10:40:38 7/7/2022
1994.50,56.90,0,10:40:40 7/7/2022
1966.30,56.90,0,10:40:41 7/7/2022
1966.30,56.90,0,10:40:42 7/7/2022
2008.80,56.90,0,10:40:43 7/7/2022
2008.80,56.90,0,10:40:45 7/7/2022
1980.40,56.90,0,10:40:46 7/7/2022
2008.80,56.90,0,10:40:47 7/7/2022
2008.80,56.90,0,10:40:48 7/7/2022
1994.50,56.90,0,10:40:49 7/7/2022
2037.70,56.90,0,10:40:51 7/7/2022
2037.70,56.90,0,10:40:52 7/7/2022
2008.80,56.90,0,10:40:53 7/7/2022
2023.20,56.90,0,10:40:54 7/7/2022
2037.70,56.90,0,10:40:55 7/7/2022
2008.80,56.80,0,10:40:57 7/7/2022
2067.10,56.80,0,10:40:58 7/7/2022
2052.30,56.80,0,10:40:59 7/7/2022
2023.20,56.80,0,10:41:00 7/7/2022
2037.70,56.90,0,10:41:01 7/7/2022
2067.10,56.90,0,10:41:03 7/7/2022
2052.30,56.90,0,10:41:04 7/7/2022
2127.40,56.90,0,10:41:05 7/7/2022
2127.40,56.90,0,10:41:06 7/7/2022
2097.00,56.90,0,10:41:07 7/7/2022
2112.10,57.00,0,10:41:09 7/7/2022
2142.80,57.00,0,10:41:10 7/7/2022
2112.10,56.90,0,10:41:11 7/7/2022
2142.80,56.90,0,10:41:12 7/7/2022
2158.40,56.90,0,10:41:14 7/7/2022
2127.40,56.90,0,10:41:15 7/7/2022
2142.80,56.80,0,10:41:16 7/7/2022
2174.00,56.80,0,10:41:17 7/7/2022
2158.40,56.90,0,10:41:18 7/7/2022
2142.80,56.90,0,10:41:20 7/7/2022
2189.80,56.90,0,10:41:21 7/7/2022
2158.40,56.90,0,10:41:22 7/7/2022
